id_catalogo,nombre_cat,categoria,super_1,nombre_1,super_2,nombre_2
CAT-8310,Cerveza Tostada Estrella Galicia 00 Alcohol Pack 10 Latas De 33 Cl ,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Cerveza Tostada Estrella Galicia 00 Alcohol Pack 10 Latas De 33 Cl 
CAT-8128,Salteado Verduras Receta Tradicional Findus Salteados 500 G,Sin categoría,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Salteado Verduras Receta Tradicional Findus Salteados 500 G
CAT-8351,Pan Chapata 1 Ud,Panadería y Pastelería,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Pan Chapata 1 Ud
CAT-8160,Piccolinis Jamon Y Queso Buitoni 270 G,Lácteos y Huevos,Mercadona,Bebida láctea Omega 3 Puleva con nueces y leche desnatada,Carrefour,Piccolinis Jamon Y Queso Buitoni 270 G
CAT-8056,Ensalada De Salmon Ahumado Queso De Cabra Y Mango Krissia 160 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Ensalada De Salmon Ahumado Queso De Cabra Y Mango Krissia 160 G
CAT-8329,Preparado De Coco Natural Alpro Sin Gluten Y Sin Lactosa 350 G,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Preparado De Coco Natural Alpro Sin Gluten Y Sin Lactosa 350 G
CAT-7915,Colorante En Champu Negro Just For Men 30 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Colorante En Champu Negro Just For Men 30 Ml
CAT-8051,Gyozas Con Sucedaneo De Angulas Y Ajo Vici 400 G,Congelados,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gyozas Con Sucedaneo De Angulas Y Ajo Vici 400 G
CAT-8324,Agua Mineral Natural Font Vella Con Toque De Sabor A Manzana Sin Azucar 115 L,Bebidas,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Agua Mineral Natural Font Vella Con Toque De Sabor A Manzana Sin Azucar 115 L
CAT-8054,Tarrito De Guisantes Tiernos Con Jamon Cocido Extra Desde 6 Meses Hero Solo Sin Gluten Pack De 6 Unidades De 190 G,Carnicería y Charcutería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Tarrito De Guisantes Tiernos Con Jamon Cocido Extra Desde 6 Meses Hero Solo Sin Gluten Pack De 6 Unidades De 190 G
CAT-8050,Gambas Peladas Crudas Ultracongeladas Pescanova 240 G,Pescadería,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Gambas Peladas Crudas Ultracongeladas Pescanova 240 G
CAT-8161,Agua Mineral Natural Font Vella Con Toque De Sabor A Limon Sin Azucar 115 L,Bebidas,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Alcampo,"FONT VELLA Agua mineral con un toque de sabor a limón botella 1,15 l."
CAT-8188,Galleta Rellena De Chocolate Con Leche Lotus Biscoff 150 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Galleta Rellena De Chocolate Con Leche Lotus Biscoff 150 G
CAT-8254,Gel De Ducha Hidratante Protector Cuidado Experto Sanex 850 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel De Ducha Hidratante Protector Cuidado Experto Sanex 850 Ml
CAT-8252,Gel De Ducha Hidratante Piel Muy Seca Pro Hydrate Cuidado Experto Sanex 600 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel De Ducha Hidratante Piel Muy Seca Pro Hydrate Cuidado Experto Sanex 600 Ml
CAT-5338,Agua De Colonia Original Heno De Pravia 780 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Agua de colonia original Heno de Pravia 780 ml
CAT-8087,Champu Para Perros De Pelo Corto Kimbo Instinct 250 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Champu Para Perros De Pelo Corto Kimbo Instinct 250 Ml
CAT-8048,Baguette 1 Ud,Panadería y Pastelería,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Baguette 1 Ud
CAT-8083,Set 8 Vasos De Carton Doble Pared To Go 36 Cl Ripple Wall   Negro,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Set 8 Vasos De Carton Doble Pared To Go 36 Cl Ripple Wall   Negro
CAT-8073,Navaja Ultracongelada 400 G,Pescadería,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Navaja Ultracongelada 400 G
CAT-8038,Champu Nutricion Profunda Con Aceite De Aguacate Y Manteca De Karite Garnier Original Remedies 400 Ml,Cuidado personal e Higiene,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Champu Nutricion Profunda Con Aceite De Aguacate Y Manteca De Karite Garnier Original Remedies 400 Ml
CAT-8049,Barra De Cereales 1 Ud,Panadería y Pastelería,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Barra De Cereales 1 Ud
CAT-8100,Comida Humeda En Salsa De Pescados Para Gatos Delices Du Jour Sheba 6 Sobres De 50 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Comida Humeda En Salsa De Pescados Para Gatos Delices Du Jour Sheba 6 Sobres De 50 G
CAT-8099,Comida Humeda En Gelatina Con Salmon Para Gatos Purina Gourmet Revelations 4X57 G,Pescadería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Comida Humeda En Gelatina Con Salmon Para Gatos Purina Gourmet Revelations 4X57 G
CAT-8189,Aceite Capilar Protector De Queratina Con Vitamina E Repara  Protege Pantene Pro V 100 Ml,Cuidado personal e Higiene,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Aceite Capilar Protector De Queratina Con Vitamina E Repara  Protege Pantene Pro V 100 Ml
CAT-8114,Powerade Ice Storm Bebida Isotonica Botella 1 L,Bebidas,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Powerade Ice Storm Bebida Isotonica Botella 1 L
CAT-8177,Crema Renovadora De Pies Cerave 88 Ml,Sin categoría,Mercadona,Vino tinto tempranillo Cepas Viejas Señorío de los Llanos DO Valdepeñas,Carrefour,Crema Renovadora De Pies Cerave 88 Ml
CAT-8251,Gel De Ducha Dermo Pro Hydrate Hidratante Piel Muy Seca Biomeprotect Sanex 850 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel De Ducha Dermo Pro Hydrate Hidratante Piel Muy Seca Biomeprotect Sanex 850 Ml
CAT-8443,Tetina Fisiologicas Sx Pro De Silicona De Flujo Denso 6M Suavinex 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Tetina Fisiologicas Sx Pro De Silicona De Flujo Denso 6M Suavinex 2 Ud
CAT-8537,Tarrito De Ternera Con Patatas Y Zanahorias Desde Los 6 Meses Nutriben Potitos Sin Gluten 235 G,Carnicería y Charcutería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Tarrito De Ternera Con Patatas Y Zanahorias Desde Los 6 Meses Nutriben Potitos Sin Gluten 235 G
CAT-4804,Comida Humeda Mousse De Pescado Del Oceano Para Gato Adulto Purina Gourmet Gold 85 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Comida Humeda Mousse De Pescado Del Oceano Para Gato Adulto Purina Gourmet Gold 85 G
CAT-6096,Cocktail De Frutos Secos Sin Cascara Frit Ravich Sin Gluten 160 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Cocktail De Frutos Secos Sin Cascara Frit Ravich Sin Gluten 160 G
CAT-8129,Salteado De Verduras Receta Campestre Findus Salteados 500 G,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Salteado receta campestre Findus 500 g
CAT-8232,Ropa Interior Absorbente Nina Noche Drynites 8 13 Anos 30 48 Kg 13 Ud,Sin categoría,Mercadona,Pañales bebé talla 1 de 2-5 kg Dodot,Carrefour,Ropa Interior Absorbente Nina Noche Drynites 8 13 Anos 30 48 Kg 13 Ud
CAT-8227,Papilla Infantil Desde 6 Meses Gerber Multicereales Sin Azucar Anadido 510 G,Despensa,Mercadona,Spaghetti sin gluten Felicia,Carrefour,Papilla Infantil Desde 6 Meses Gerber Multicereales Sin Azucar Anadido 510 G
CAT-8193,Bombones Helados De Frambuesa Banada En Chocolate Blanco Y Negro Franui Sin Gluten 150 G,Congelados,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Bombones Helados De Frambuesa Banada En Chocolate Blanco Y Negro Franui Sin Gluten 150 G
CAT-8215,Pienso De Pollo Para Gato Adulto Ultima Cat 75 Kg,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pienso De Pollo Para Gato Adulto Ultima Cat 75 Kg
CAT-8216,Pienso Esterilizado Bolas Pelo De Trucha Para Gatos Ultima 15 Kg,Pescadería,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Alimento para gatos esterilizados anti bolas de pelo con trucha Ultima bolsa 1.5 Kg
CAT-8243,Tipp Ex Mini Bic Pocket Mouse 2Ud  Regalo 1 Ud,Sin categoría,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Tipp Ex Mini Bic Pocket Mouse 2Ud  Regalo 1 Ud
CAT-8244,Ropa Interior Absorbente Nina Noche Drynites 4 7 Anos 17 30 Kg 16 Ud,Sin categoría,Mercadona,Pañales bebé talla 1 de 2-5 kg Dodot,Carrefour,Ropa Interior Absorbente Nina Noche Drynites 4 7 Anos 17 30 Kg 16 Ud
CAT-8270,Chupete Con Tetina Anatomica Sx Pro De Silicona 0 6 Meses Suavinex 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete Con Tetina Anatomica Sx Pro De Silicona 0 6 Meses Suavinex 2 Ud
CAT-8271,Pienso  Tracto Urinario De Pollo Y Verduras Para Gato Adulto Ultima Cat 750 G,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pienso  Tracto Urinario De Pollo Y Verduras Para Gato Adulto Ultima Cat 750 G
CAT-8294,Crujientes Cordon Bleu Valsoia 220 G,Sin categoría,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Crujientes Cordon Bleu Valsoia 220 G
CAT-8275,Bolsita De Tutti Frutti Nestle Crazy Fruits Sin Azucar Anadido 110 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Bolsita De Tutti Frutti Nestle Crazy Fruits Sin Azucar Anadido 110 G
CAT-8298,Alitas De Pollo Marinadas Sabor Barbacoa La Cocinera 300 G,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Alitas De Pollo Marinadas Sabor Barbacoa La Cocinera 300 G
CAT-8304,Comida Humeda Seleccion De Carnes Para Gatos Esterilizados Adultos Ultima 85X4 G,Mascotas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Comida Humeda Seleccion De Carnes Para Gatos Esterilizados Adultos Ultima 85X4 G
CAT-8327,Rejilla Para Freidora De Aire 3 Niveles En Acero Inoxidable Masterpro Foodies,Sin categoría,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Rejilla Para Freidora De Aire 3 Niveles En Acero Inoxidable Masterpro Foodies
CAT-8345,Gel Stick De Arnica Y Arpagofito Arnidol 15 Ml,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel Stick De Arnica Y Arpagofito Arnidol 15 Ml
CAT-8556,Leche Fermentada Con Levaduras Y Granulos De Kefir Nestle 375 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Leche Fermentada Con Levaduras Y Granulos De Kefir Nestle 375 G
CAT-8318,Pasta Con Salmon Salvaje Y Salsa De Hierbas Aromaticas Ecologico Hipp 250 G,Despensa,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Pasta Con Salmon Salvaje Y Salsa De Hierbas Aromaticas Ecologico Hipp 250 G
CAT-8341,Nuggets Con Queso Recetas Crujientes La Cocinera 350 G,Lácteos y Huevos,Mercadona,Lomo asado La Carloteña lonchas,Carrefour,Nuggets Con Queso Recetas Crujientes La Cocinera 350 G
CAT-8338,Bifidus Con Trozos De Pera Danone Activia Pack De 4 Unidades De 120 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Bífidus con pera Activia pack 4 x 120 g
CAT-8313,Pienso De Pollo Para Perro Mini Dream Excellence 15 Kg,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pienso De Pollo Para Perro Mini Dream Excellence 15 Kg
CAT-8291,Crema Desodorante Sin Pefume Gisle Denis 100 Ml,Cuidado personal e Higiene,Mercadona,Fruta + leche caribe Don Simón sin azúcares añadidos y zero materia grasa,Carrefour,Crema Desodorante Sin Pefume Gisle Denis 100 Ml
CAT-8312,Pienso De Salmon Para Perro Mediano Grande Dream Excellence 3 Kg,Pescadería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pienso De Salmon Para Perro Mediano Grande Dream Excellence 3 Kg
CAT-8374,Parches Topicos Efecto Forte Alivium Cbd 6 Ud,Sin categoría,Mercadona,6 Panes de leche 3%,Carrefour,Parches Topicos Efecto Forte Alivium Cbd 6 Ud
CAT-8567,Pienso De Pollo Sin Cereales Con Frutas Y Verduras Para Perro Senior Miguau 3 Kg,Carnicería y Charcutería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Pienso De Pollo Sin Cereales Con Frutas Y Verduras Para Perro Senior Miguau 3 Kg
CAT-8660,Uva Blanca Sin Pepitas El Mercado 500 G Aprox,Sin categoría,Mercadona,Fruta + leche caribe Don Simón sin azúcares añadidos y zero materia grasa,Carrefour,Uva Blanca Sin Pepitas El Mercado 500 G Aprox
CAT-8723,Aperitivo De Maiz Sweet Chilli Bits Doritos 80 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Doritos Bits sweet chilli 40 g
CAT-8378,Cocktail De Frutos Secos Sin Cascara Frit Ravich Sin Gluten 300 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Cocktail De Frutos Secos Sin Cascara Frit Ravich Sin Gluten 300 G
CAT-8403,Preparado Lacteo Infantil De Crecimiento Desde 24 Meses En Polvo Nestle Nidina 4 Lata 800 G,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Preparado Lacteo Infantil De Crecimiento Desde 24 Meses En Polvo Nestle Nidina 4 Lata 800 G
CAT-8570,Pienso De Salmon Sin Cereales Con Frutas Y Verduras Para Perro Adulto Miguau 15 Kg,Pescadería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Pienso De Salmon Sin Cereales Con Frutas Y Verduras Para Perro Adulto Miguau 15 Kg
CAT-8381,Salchichas Jumbo De Queso Con Bacon Oscar Mayer Sin Gluten 335 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Salchichas Jumbo De Queso Con Bacon Oscar Mayer Sin Gluten 335 G
CAT-8626,Pechuga De Pavo Cocida Campofrio Natur Arte 105 G,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pechuga De Pavo Cocida Campofrio Natur Arte 105 G
CAT-8547,Snack De Mariscos Para Gato Churu 20X14 G,Pescadería,Mercadona,Mostaza de Dijon Hacendado,Carrefour,Snack De Mariscos Para Gato Churu 20X14 G
CAT-8748,Berlina Hoops Party 1 Ud,Sin categoría,Mercadona,Pañales bebé talla 1 de 2-5 kg Dodot,Carrefour,Berlina Hoops Party 1 Ud
CAT-8361,Colutorio Encias Vitis 500 Ml,Cuidado personal e Higiene,Mercadona,Biberón 150 ml tetina silicona flujo lento Deliplus +0 meses,Carrefour,Colutorio Encias Vitis 500 Ml
CAT-8406,Bolsita De Manzana Y Fresa Goodies Sin Azucar Pack 4 Unidades 100 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Bolsita De Manzana Y Fresa Goodies Sin Azucar Pack 4 Unidades 100 G
CAT-8426,Aperitivo De Maiz Risketos Risi Sin Gluten 120 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Aperitivo De Maiz Risketos Risi Sin Gluten 120 G
CAT-8364,Comida Humeda De Carne Para Gato Adulto Perfect Fit 4X85 G,Mascotas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Comida Humeda De Carne Para Gato Adulto Perfect Fit 4X85 G
CAT-8358,Gasas Bebe Para Limpieza De Ojos Y Cara Dytas 100 Ud,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gasas Bebe Para Limpieza De Ojos Y Cara Dytas 100 Ud
CAT-8386,Aposito Liquido Mimetik Beter 15 G,Cuidado personal e Higiene,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Aposito Liquido Mimetik Beter 15 G
CAT-8407,Snacks Infantil Bbq Crocodile Puffs Goodies 30 G,Sin categoría,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Snacks Infantil Bbq Crocodile Puffs Goodies 30 G
CAT-8424,Gusanitos Risi Sin Gluten 85 G,Desayuno y Snack,Mercadona,Fruta + leche caribe Don Simón sin azúcares añadidos y zero materia grasa,Carrefour,Gusanitos Risi Sin Gluten 85 G
CAT-8412,Leche Infantil De Continuacion Desde 6 Meses Puleva Peques 2 Brik 1 L,Bebes,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Leche Infantil De Continuacion Desde 6 Meses Puleva Peques 2 Brik 1 L
CAT-8461,Panales Dodot Activity T5 12 17Kg 126 Ud ,Bebes,Mercadona,Postre lácteo natural +Proteínas Hacendado 0% MG 12 g proteínas,Carrefour,Panales Dodot Activity T5 12 17 Kg 48 Ud
CAT-8484,Panecillo 6 Semillas 1 Ud,Sin categoría,Mercadona,Lavavajillas Todo en 1 Fairy en pastillas,Carrefour,Panecillo 6 Semillas 1 Ud
CAT-8550,Chupete De Silicona Anatomico Ultra Air Nighttimenuit Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Air Nighttimenuit Philips Avent 2 Ud
CAT-8553,Chupete De Silicona Anatomico Ultra Air Nighttime Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Air Nighttime Philips Avent 2 Ud
CAT-8554,Chupete De Silicona Anatomico Ultra Air Nighttime Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Air Nighttime Philips Avent 2 Ud
CAT-8557,Chupete De Silicona Anatomico Ultra Start Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Start Philips Avent 2 Ud
CAT-8560,Chupete De Silicona Anatomico Ultra Air Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Air Philips Avent 2 Ud
CAT-8561,Chupete De Silicona Anatomico Ultra Air Philips Avent 2 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Chupete De Silicona Anatomico Ultra Air Philips Avent 2 Ud
CAT-8588,Filete De Lomo De Cerdo Xxl El Mercado 15 Kg Aprox,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Filete De Lomo De Cerdo Xxl El Mercado 15 Kg Aprox
CAT-8367,Dentifrico Con Fluor Infantil 0 6 Anos Elmex 50 Ml,Cuidado personal e Higiene,Mercadona,Vela de cumpleaños 0 Hacendado,Carrefour,Dentifrico Con Fluor Infantil 0 6 Anos Elmex 50 Ml
CAT-8372,Dentifrico Junior Elmex 75 Ml ,Cuidado personal e Higiene,Mercadona,Biberón 150 ml tetina silicona flujo lento Deliplus +0 meses,Carrefour,Dentifrico Junior Elmex 75 Ml 
CAT-8540,Colutorio Sequedad Oral Xerostomia Y Equilibrante Salival Xerolacer 500 Ml,Cuidado personal e Higiene,Mercadona,Bebida láctea crecimiento y desarrollo Puleva Max,Carrefour,Colutorio Sequedad Oral Xerostomia Y Equilibrante Salival Xerolacer 500 Ml
CAT-8427,Vinagre De Limpieza Con Jabon Natural Aroma Limon Disiclin 750 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Vinagre De Limpieza Con Jabon Natural Aroma Limon Disiclin 750 Ml
CAT-8769,Lomo De Salmon El Mercado Pack De 3 Unidades De 100 G,Pescadería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Lomo De Salmon El Mercado Pack De 3 Unidades De 100 G
CAT-6102,Tarrito De Yogur Natural Desde 6 Meses Hero Baby Sin Gluten Pack De 2 Unidades 120 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Tarrito De Yogur Natural Desde 6 Meses Hero Baby Sin Gluten Pack De 2 Unidades 120 G
CAT-6099,Detergente En Capsulas Alpes Todo En Uno Pods Ariel 19 Lavados,Hogar,Mercadona,Clavo en grano Hacendado,DIA,Detergente en cápsulas todo en uno Ariel 18 lavados
CAT-8584,Pizza Espinacas Buitoni 195 G,Congelados,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Pizza Espinacas Buitoni 195 G
CAT-8585,Pizza Burguer Buitoni 195 G,Congelados,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Pizza Burguer Buitoni 195 G
CAT-8624,Panuelos Allergy Kleenex Caja De 56 Ud,Sin categoría,Mercadona,Vino tinto tempranillo Cepas Viejas Señorío de los Llanos DO Valdepeñas,Carrefour,Panuelos Allergy Kleenex Caja De 56 Ud
CAT-8630,Tapones Para Los Oidos De Silicona Noton Aqua Sport 6 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Tapones Para Los Oidos De Silicona Noton Aqua Sport 6 Ud
CAT-8612,Cerveza Saer Brau Sin Alcohol Pack De 6 Botellas De 25 Cl,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Cerveza Saer Brau Sin Alcohol Pack De 6 Botellas De 25 Cl
CAT-8617,Gaseosa La Casera Limon 0 Calorias Y Azucares Lata 33 Cl,Bebidas,Mercadona,Lomo asado La Carloteña lonchas,Carrefour,Gaseosa La Casera Limon 0 Calorias Y Azucares Lata 33 Cl
