id;nombre;categoria;subcategoria
GEN-2424;Espuma cabello Rizos Descarados Giorgi fijación 4;Cuidado personal e Higiene;Cuidado del cabello
GEN-2425;Espuma cabello Ondas Curly fijación 3;Cuidado personal e Higiene;Cremas y protectores
GEN-2426;Protector térmico cabello Termo Protect;Cuidado personal e Higiene;Cremas y protectores
GEN-2427;Agua de peinado cabello Aqua Styling;Bebidas;Agua
GEN-2428;Spray cabello Ondas Surfing;Cuidado personal e Higiene;Cremas y protectores
GEN-2429;Mousse fijador cabello fijación 2;Cuidado personal e Higiene;Cremas y protectores
GEN-2430;Laca cabello Elnett fijación fuerte;Cuidado personal e Higiene;Cuidado del cabello
GEN-2431;Polvos voluminizador para el cabello Volum Fix mate fijación 4;Cuidado personal e Higiene;Cremas y protectores
GEN-2432;Gel fijador cabello Xtra Forte fijación 4;Cuidado personal e Higiene;Cremas y protectores
GEN-2433;Gel fijador cabello Forte fijación 3;Cuidado personal e Higiene;Cremas y protectores
GEN-2434;Cera cabello Mate fijación 4;Cuidado personal e Higiene;Cremas y protectores
GEN-2435;Gel fijador cabello X-trem fijación 6;Cuidado personal e Higiene;Cremas y protectores
GEN-2436;Gel fijador cabello extra fuerte Giorgi fijación 3;Cuidado personal e Higiene;Cuidado del cabello
GEN-2437;Gel fijador cabello control total Giorgi fijación 5;Cuidado personal e Higiene;Cuidado del cabello
GEN-2438;Cera cabello Brillo fijación 4;Cuidado personal e Higiene;Cremas y protectores
GEN-2439;Gel activador de rizos cabello Curl Perfect fix 3;Cuidado personal e Higiene;Cremas y protectores
GEN-2440;Gel fijador cabello con aceite de oliva Eco style;Despensa;Aceites
GEN-2441;Galletas Cookies;Desayuno y Snack;Galletas dulces
GEN-2442;Galletas mini cookies;Desayuno y Snack;Galletas dulces
GEN-2443;Galletas rebuenas rellenas de chocolate;Desayuno y Snack;Galletas dulces
GEN-2444;Galletas mini Oreo;Desayuno y Snack;Galletas dulces
GEN-2445;Galletas Chocominis sabor chocolate;Desayuno y Snack;Galletas dulces
GEN-2446;Galletas Digestive chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2447;Galletas Roditas bañadas con chocolate blanco;Bebidas;Vino
GEN-2448;Galletas mini caritas con crema de cacao;Desayuno y Snack;Café y cacaos
GEN-2449;Galletas de cacao Caocream rellenas de crema;Desayuno y Snack;Café y cacaos
GEN-2450;Galletas mini de cacao Caocream rellenas de crema;Desayuno y Snack;Café y cacaos
GEN-2451;Galletas Choco negro con chocolatina;Desayuno y Snack;Galletas dulces
GEN-2452;Barritas de galleta bañadas en chocolate con leche Chips Ahoy;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2453;Galletas con chocolate y crema de leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2454;Galletas de cacao Caocream bañadas de chocolate blanco rellenas de crema;Bebidas;Vino
GEN-2455;Galletas rellenas de chocolate 0% azúcares añadidos;Desayuno y Snack;Galletas dulces
GEN-2456;Barquillos rellenos sabor nata;Lácteos y Huevos;Mantequillas y Natas
GEN-2457;Barquillos rellenos con crema de cacao;Desayuno y Snack;Café y cacaos
GEN-2458;Galletas con chocolate blanco;Bebidas;Vino
GEN-2459;Galletas Digestive avena chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2460;Barquillos rellenos de nata 0% azúcares añadidos;Lácteos y Huevos;Mantequillas y Natas
GEN-2461;Galletas cookies sin gluten y sin lactosa;Desayuno y Snack;Galletas dulces
GEN-2462;Galletas Choco leche con chocolatina;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2463;Galletas María choco;Desayuno y Snack;Galletas dulces
GEN-2464;Tartaletas con relleno de fresa;Frutas y Verduras;Fruta
GEN-2465;Barquillos con crema de avellanas;Desayuno y Snack;Frutos secos embasados
GEN-2466;Galletas Diverkao;Desayuno y Snack;Galletas dulces
GEN-2467;Tubitos bañados chocolate negro;Frutas y Verduras;Verduras
GEN-2468;Rosquillas de chocolate con leche y coco;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2469;Galletas Crunchy Choc;Desayuno y Snack;Galletas dulces
GEN-2470;Galletas Divertidas chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2471;Galletas Choco con relleno de crema de cacao recubiertas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2472;Galletas Cream Cookies;Desayuno y Snack;Galletas dulces
GEN-2473;Galletas Biscuit con relleno de crema de chocolate;Desayuno y Snack;Galletas dulces
GEN-2474;Surtido de galletas y barquillos;Desayuno y Snack;Galletas dulces
GEN-2475;Surtido de pastas artesanas;Despensa;Arroz, pasta y quinoa
GEN-2476;Obleas redondas;Desayuno y Snack;Galletas dulces
GEN-2477;Obleas para helado;Congelados;Helados y postres congelados
GEN-2478;Tubitos;Desayuno y Snack;Galletas dulces
GEN-2479;Fideo cabello de ángel;Despensa;Arroz, pasta y quinoa
GEN-2480;Fideuá;Despensa;Arroz, pasta y quinoa
GEN-2481;Fideo grueso;Despensa;Arroz, pasta y quinoa
GEN-2482;Pasta estrellas;Despensa;Arroz, pasta y quinoa
GEN-2483;Pasta maravilla;Despensa;Arroz, pasta y quinoa
GEN-2484;Fideo mediano;Despensa;Arroz, pasta y quinoa
GEN-2485;Pasta estrellas sin gluten;Despensa;Arroz, pasta y quinoa
GEN-2486;Pajaritas vegetales;Frutas y Verduras;Verduras
GEN-2487;Macarrón rayado integral;Despensa;Arroz, pasta y quinoa
GEN-2488;Pasta tortiglioni;Despensa;Arroz, pasta y quinoa
GEN-2489;Hélices con vegetales;Frutas y Verduras;Verduras
GEN-2490;Macarrón fino;Despensa;Arroz, pasta y quinoa
GEN-2491;Macarrón al huevo;Lácteos y Huevos;Huevos
GEN-2492;Macarrón;Despensa;Arroz, pasta y quinoa
GEN-2493;Pasta penne;Despensa;Arroz, pasta y quinoa
GEN-2494;Pasta fusilli 100% lentejas rojas;Despensa;Arroz, pasta y quinoa
GEN-2495;Pasta trottole vegetales;Despensa;Arroz, pasta y quinoa
GEN-2496;Pasta fusilli;Despensa;Arroz, pasta y quinoa
GEN-2497;Pasta tiburón;Despensa;Arroz, pasta y quinoa
GEN-2498;Hélices;Despensa;Arroz, pasta y quinoa
GEN-2499;Pasta fusilli sin gluten;Despensa;Arroz, pasta y quinoa
GEN-2500;Pasta penne rigate;Despensa;Arroz, pasta y quinoa
GEN-2501;Tallarines;Despensa;Arroz, pasta y quinoa
GEN-2502;Spaghetti integral;Despensa;Arroz, pasta y quinoa
GEN-2503;Spaghetti fino;Despensa;Arroz, pasta y quinoa
GEN-2504;Nidos al huevo;Lácteos y Huevos;Huevos
GEN-2505;Spaghetti al huevo;Lácteos y Huevos;Huevos
GEN-2506;Spaghetti;Despensa;Arroz, pasta y quinoa
GEN-2507;Spaghetti sin gluten;Despensa;Arroz, pasta y quinoa
GEN-2508;Pasta fresca tagliatelle al huevo;Lácteos y Huevos;Huevos
GEN-2509;Noodles de arroz;Despensa;Arroz, pasta y quinoa
GEN-2510;Tortellini carne;Despensa;Arroz, pasta y quinoa
GEN-2511;Pasta fresca tortellini rellena de carne;Despensa;Arroz, pasta y quinoa
GEN-2512;Pasta fresca ravioli rellena de ricotta y espinacas;Frutas y Verduras;Verduras
GEN-2513;Tortellini tres quesos;Lácteos y Huevos;Quesos
GEN-2514;Pasta fresca gnocchi;Despensa;Arroz, pasta y quinoa
GEN-2515;Pasta fresca girasoles rellena de quesos;Lácteos y Huevos;Quesos
GEN-2516;Pasta fresca medialunas rellenas de parmigiano reggiano y trufa;Despensa;Arroz, pasta y quinoa
GEN-2517;Pasta fresca ravioli rellena de calabaza con cebolla;Frutas y Verduras;Verduras
GEN-2518;Pasta fresca gnocchi rellena de quesos;Lácteos y Huevos;Quesos
GEN-2519;Pasta fresca girasoles rellena de queso de cabra y cebolla caramelizada;Frutas y Verduras;Verduras
GEN-2520;Pasta fresca girasoles rellena de carrillera y puré de patata;Frutas y Verduras;Verduras
GEN-2521;Paté de cerdo La Piara tapa negra;Carnicería y Charcutería;Cerdo
GEN-2522;Paté de cerdo sabor suave;Carnicería y Charcutería;Cerdo
GEN-2523;Paté de cerdo con finas hierbas;Carnicería y Charcutería;Cerdo
GEN-2524;Paté de cerdo con pimienta;Carnicería y Charcutería;Cerdo
GEN-2525;Paté de cerdo con pimienta verde;Carnicería y Charcutería;Cerdo
GEN-2526;Paté de lomo de atún;Pescadería;Pescado
GEN-2527;Paté de salmón;Pescadería;Pescado
GEN-2528;Paté de jamón;Carnicería y Charcutería;Charcuteria
GEN-2529;Paté de anchoa;Desayuno y Snack;Té e infusiones
GEN-2530;Paté de hígado de cerdo ibérico;Carnicería y Charcutería;Cerdo
GEN-2531;Paté de hígado de cerdo sabor intenso;Carnicería y Charcutería;Cerdo
GEN-2532;Paté de cerdo y pollo con trufa y arándanos;Frutas y Verduras;Fruta
GEN-2533;Mousse de pato;Carnicería y Charcutería;Charcuteria
GEN-2534;Foie gras entero de pato;Carnicería y Charcutería;Charcuteria
GEN-2535;Bloc foie gras de pato;Carnicería y Charcutería;Charcuteria
GEN-2536;Paté de pollo asado;Carnicería y Charcutería;Pollo
GEN-2537;Sobrasada selecta especialidades;Carnicería y Charcutería;Charcuteria
GEN-2538;Sobrasada ibérica especialidades;Carnicería y Charcutería;Charcuteria
GEN-2539;Placas para lasaña precocidas El Pavo;Carnicería y Charcutería;Pavo
GEN-2540;Placas para canelones El Pavo;Carnicería y Charcutería;Pavo
GEN-2541;Garbanzo cocido;Despensa;Legumbres secas
GEN-2542;Garbanzo cocido Pedrosillano;Despensa;Legumbres secas
GEN-2543;Garbanzo;Despensa;Legumbres secas
GEN-2544;Garbanzo pedrosillano;Despensa;Legumbres secas
GEN-2545;Garbanzo lechoso Andaluz;Despensa;Legumbres secas
GEN-2546;Alubia cocida blanca;Despensa;Legumbres secas
GEN-2547;Alubia cocida roja;Despensa;Legumbres secas
GEN-2548;Alubia cocida pinta;Despensa;Legumbres secas
GEN-2549;Alubia blanca;Despensa;Legumbres secas
GEN-2550;Alubia negra;Despensa;Legumbres secas
GEN-2551;Alubia roja;Despensa;Legumbres secas
GEN-2552;Alubia cocida granja;Despensa;Legumbres secas
GEN-2553;Alubia pinta;Despensa;Legumbres secas
GEN-2554;Alubia granja;Despensa;Legumbres secas
GEN-2555;Lenteja pardina;Despensa;Legumbres secas
GEN-2556;Lenteja cocida;Despensa;Legumbres secas
GEN-2557;Lenteja;Despensa;Legumbres secas
GEN-2558;Soja texturizada;Despensa;Legumbres secas
GEN-2559;Café en cápsula extra fuerte;Desayuno y Snack;Café y cacaos
GEN-2560;Café en cápsula descafeinado;Desayuno y Snack;Café y cacaos
GEN-2561;Café en cápsula Colombia;Desayuno y Snack;Café y cacaos
GEN-2562;Café en cápsula espresso;Desayuno y Snack;Café y cacaos
GEN-2563;Café en cápsula ristretto;Desayuno y Snack;Café y cacaos
GEN-2564;Café en cápsulas doble espresso;Desayuno y Snack;Café y cacaos
GEN-2565;Café en cápsula descafeinado espresso;Desayuno y Snack;Café y cacaos
GEN-2566;Café en cápsula sabor Caramel;Desayuno y Snack;Café y cacaos
GEN-2567;Café en cápsula espresso intenso Dolce Gusto;Desayuno y Snack;Café y cacaos
GEN-2568;Café en cápsula extra forte;Desayuno y Snack;Café y cacaos
GEN-2569;Café en cápsula forte;Desayuno y Snack;Café y cacaos
GEN-2570;Café en cápsula classic;Desayuno y Snack;Café y cacaos
GEN-2571;Café en cápsula descafeinado espresso intenso Dolce Gusto;Desayuno y Snack;Café y cacaos
GEN-2572;Café con leche en cápsula Dolce Gusto;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2573;Café con leche en cápsula;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2574;Café en cápsula ristretto napoli Dolce Gusto;Desayuno y Snack;Café y cacaos
GEN-2575;Café en cápsula cortado Dolce Gusto;Desayuno y Snack;Café y cacaos
GEN-2576;Café cortado en cápsula;Desayuno y Snack;Café y cacaos
GEN-2577;Café con leche en cápsula descafeinado;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2578;Cortado en cápsula descafeinado;Cuidado personal e Higiene;Cremas y protectores
GEN-2579;Café en cápsula doble espresso;Desayuno y Snack;Café y cacaos
GEN-2580;Café en cápsula cappuccino;Desayuno y Snack;Café y cacaos
GEN-2581;Café en cápsula espresso Tassimo;Desayuno y Snack;Café y cacaos
GEN-2582;Café en cápsula largo Tassimo;Desayuno y Snack;Café y cacaos
GEN-2583;Café en cápsula cortado Tassimo;Desayuno y Snack;Café y cacaos
GEN-2584;Café en cápsula descafeinado Tassimo;Desayuno y Snack;Café y cacaos
GEN-2585;Café con leche en cápsula Tassimo;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-2586;Café monodosis natural;Desayuno y Snack;Café y cacaos
GEN-2587;Café monodosis mezcla;Desayuno y Snack;Café y cacaos
GEN-2588;Café monodosis descafeinado natural;Desayuno y Snack;Café y cacaos
GEN-2589;Coloración permanente 1 negro Colorcor;Frutas y Verduras;Verduras
GEN-2590;Coloración permanente 0% amoníaco 1 negro Colorcor;Hogar;Limpiadores de superficie
GEN-2591;Coloración permanente 1.0 ultra negro Color Sensation;Frutas y Verduras;Verduras
GEN-2592;Coloración permanente 0% amoníaco 1.88 negro azulado intenso Colorcor;Hogar;Limpiadores de superficie
GEN-2593;Coloración permanente 2.10 negro azulado Colorcor;Frutas y Verduras;Verduras
GEN-2594;Coloración permanente 3 castaño oscuro Colorcor;Frutas y Verduras;Verduras
GEN-2595;Coloración permanente 0% amoníaco 3 castaño oscuro Colorcor;Hogar;Limpiadores de superficie
GEN-2596;Coloración permanente 3 castaño oscuro Excellence Creme;Frutas y Verduras;Verduras
GEN-2597;Mascarilla cabello negro Color Mask;Frutas y Verduras;Verduras
GEN-2598;Coloración permanente 4 castaño medio Colorcor;Frutas y Verduras;Verduras
GEN-2599;Coloración permanente 4 castaño 0% amoníaco Colorcor;Hogar;Limpiadores de superficie
GEN-2600;Coloración permanente 4 castaño Excellence Creme;Frutas y Verduras;Verduras
GEN-2601;Coloración permanente 4.15 chocolate helado Colorcor;Congelados;Helados y postres congelados
GEN-2602;Coloración permanente 0% amoníaco 4.15 chocolate helado Colorcor;Congelados;Helados y postres congelados
GEN-2603;Coloración permanente 5 castaño claro Colorcor;Frutas y Verduras;Verduras
GEN-2604;Coloración permanente 0% amoníaco 5 castaño claro Colorcor;Hogar;Limpiadores de superficie
GEN-2605;Coloración permanente 5 castaño claro Excellence Creme;Frutas y Verduras;Verduras
GEN-2606;Coloración permanente 5.0 castaño luminoso Color Sensation;Frutas y Verduras;Verduras
GEN-2607;Coloración permanente 0% amoníaco 5.1 castaño claro ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2608;Coloración permanente 0% amoníaco 5.35 chocolate Colorcor;Hogar;Limpiadores de superficie
GEN-2609;Coloración permanente 5.35 castaño canela Color Sensatión;Despensa;Especias e hierbas secas
GEN-2610;Coloración permanente 5.77 castaño claro marrón intenso Colorcor;Frutas y Verduras;Verduras
GEN-2611;Coloración permanente 5.79 marrón chocolate Colorcor;Frutas y Verduras;Verduras
GEN-2612;Coloración permanente 6 rubio oscuro Colorcor;Frutas y Verduras;Verduras
GEN-2613;Coloración permanente 6 rubio oscuro Excellence Creme;Frutas y Verduras;Verduras
GEN-2614;Coloración permanente 6.0 rubio oscuro Color Sensation;Frutas y Verduras;Verduras
GEN-2615;Coloración permanente 0% amoníaco 6.0 rubio oscuro luminoso Colorcor;Hogar;Limpiadores de superficie
GEN-2616;Coloración permanente 6.1 rubio oscuro ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2617;Coloración permanente 0% amoníaco 6.1 rubio oscuro ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2618;Coloración permanente 6.15 marrón macadamia Colorcor;Frutas y Verduras;Verduras
GEN-2619;Coloración permanente 6.25 marrón avellana Colorcor;Desayuno y Snack;Frutos secos embasados
GEN-2620;Coloración permanente 0% amoníaco 6.34 caramelo miel Colorcor;Desayuno y Snack;Mermelada y Miel
GEN-2621;Coloración permanente 6.35 marrón caramelo Colorcor;Frutas y Verduras;Verduras
GEN-2622;Coloración permanente 6.35 rubio caramelo Color Sensation;Frutas y Verduras;Verduras
GEN-2623;Mascarilla cabello chocolate Color Mask;Frutas y Verduras;Verduras
GEN-2624;Coloración permanente 7 rubio medio Colorcor;Frutas y Verduras;Verduras
GEN-2625;Coloración permanente 0% amoníaco 7 rubio Colorcor;Hogar;Limpiadores de superficie
GEN-2626;Coloración permanente 7 rubio Excellence Creme;Frutas y Verduras;Verduras
GEN-2627;Coloración permanente 0% amoníaco 7.0 rubio medio luminoso Colorcor;Hogar;Limpiadores de superficie
GEN-2628;Coloración permanente 7.1 rubio ceniza Excellence Creme;Frutas y Verduras;Verduras
GEN-2629;Coloración permanente 7.1 rubio medio ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2630;Coloración permanente 0% amoníaco 7.1 rubio medio ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2631;Coloración permanente 7 1/2.1 rubio medio ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2632;Coloración permanente 0% amoníaco 7.13 rubio beige Colorcor;Hogar;Limpiadores de superficie
GEN-2633;Coloración permanente 7.3 rubio medio dorado Colorcor;Frutas y Verduras;Verduras
GEN-2634;Coloración permanente 7.31 nude beige Colorcor;Frutas y Verduras;Verduras
GEN-2635;Coloración permanente 7.77 rubio marrón intenso Colorcor;Frutas y Verduras;Verduras
GEN-2636;Coloración permanente 8 rubio claro Colorcor;Frutas y Verduras;Verduras
GEN-2637;Coloración permanente 8 rubio claro Excellence Creme;Frutas y Verduras;Verduras
GEN-2638;Coloración permanente 0% amoníaco 8.0 rubio claro luminoso Colorcor;Hogar;Limpiadores de superficie
GEN-2639;Coloración permanente 8.1 rubio claro ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2640;Coloración permanente 0% amoníaco 8.1 rubio claro ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2641;Coloración permanente 8 1/2.1 rubio claro ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2642;Coloración permanente 8.3 rubio claro dorado Colorcor;Frutas y Verduras;Verduras
GEN-2643;Coloración permanente 8.31 nude arena Colorcor;Frutas y Verduras;Verduras
GEN-2644;Coloración permanente 0% amoníaco 8.31 rubio miel Colorcor;Desayuno y Snack;Mermelada y Miel
GEN-2645;Coloración permanente 9 rubio clarísimo Colorcor;Frutas y Verduras;Verduras
GEN-2646;Coloración permanente 0% amoníaco 9.0 rubio muy claro luminoso Colorcor;Hogar;Limpiadores de superficie
GEN-2647;Coloración permanente 9.1 rubio clarísimo ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2648;Coloración permanente 0% amoníaco 9.1 rubio muy claro ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2649;Coloración permanente 9.3 rubio clarísimo dorado Colorcor;Frutas y Verduras;Verduras
GEN-2650;Coloración permanente 10 rubio extra claro Colorcor;Frutas y Verduras;Verduras
GEN-2651;Coloración permanente 10 rubio muy claro Excellence Creme;Frutas y Verduras;Verduras
GEN-2652;Coloración permanente 0% amoníaco 10.0 rubio extra claro Colorcor;Hogar;Limpiadores de superficie
GEN-2653;Mascarilla cabello rubio miel Color Mask;Desayuno y Snack;Mermelada y Miel
GEN-2654;Coloración permanente 100 rubio platino natural Colorcor;Frutas y Verduras;Verduras
GEN-2655;Coloración permanente 101 rubio platino ceniza Colorcor;Frutas y Verduras;Verduras
GEN-2656;Coloración permanente 0% amoníaco 101 rubio platino ceniza Colorcor;Hogar;Limpiadores de superficie
GEN-2657;Coloración permanente 110 rubio extra claro ceniza Color Sensation;Frutas y Verduras;Verduras
GEN-2658;Coloración permanente 4.5 caoba oscuro Colorcor;Frutas y Verduras;Verduras
GEN-2659;Coloración permanente 5.20 violín Colorcor;Frutas y Verduras;Verduras
GEN-2660;Coloración permanente 0% amoníaco 5.69 violín Colorcor;Hogar;Limpiadores de superficie
