id_producto;nombre;categoria;subcategoria
ME-2374;Queso en porciones light;Lácteos y Huevos;Quesos
ME-2375;Queso en porciones mini Babybel;Lácteos y Huevos;Quesos
ME-2376;Queso fundido con palitos La vaca que ríe;Lácteos y Huevos;Quesos
ME-2377;Arroz redondo;Despensa;Arroz, pasta y quinoa
ME-2378;Arroz largo;Despensa;Arroz, pasta y quinoa
ME-2379;Arroz Albufera;Despensa;Arroz, pasta y quinoa
ME-2380;Arroz redondo J Sendra;Despensa;Arroz, pasta y quinoa
ME-2381;Arroz basmati aromático;Despensa;Arroz, pasta y quinoa
ME-2382;Cous cous mediano;Despensa;Arroz, pasta y quinoa
ME-2383;Arroz vaporizado;Despensa;Arroz, pasta y quinoa
ME-2384;Quinoa;Despensa;Arroz, pasta y quinoa
ME-2385;Arroz redondo SOS;Despensa;Arroz, pasta y quinoa
ME-2386;Arroz integral largo;Despensa;Arroz, pasta y quinoa
ME-2387;Arroz redondo Sabor;Despensa;Arroz, pasta y quinoa
ME-2388;Arroz tres delicias ultracongelado;Despensa;Arroz, pasta y quinoa
ME-2389;Arroz para microondas ultracongelado;Despensa;Arroz, pasta y quinoa
ME-2390;Risotto de setas para microondas ultracongelado;Frutas y Verduras;Setas
ME-2391;Arroz negro ultracongelado;Despensa;Arroz, pasta y quinoa
ME-2392;Arroz con verduras para microondas ultracongelado;Despensa;Arroz, pasta y quinoa
ME-2393;Arroz marinera ultracongelado;Despensa;Arroz, pasta y quinoa
ME-2394;Lasaña boloñesa familiar ultracongelada;Platos preparados;Platos preparados refrigerados
ME-2395;Lasaña a la boloñesa ultracongelada;Platos preparados;Platos preparados refrigerados
ME-2396;Canelones de carne ultracongelados;Congelados;Verduras congeladas
ME-2397;Lasaña de atún ultracongelada;Pescadería;Pescado
ME-2398;Pasta con pollo al pesto ultracongelada;Carnicería y Charcutería;Pollo
ME-2399;Gnocchi de pollo y verduras ultracongelados;Carnicería y Charcutería;Pollo
ME-2400;Tortitas de maíz;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2401;Tortitas de maíz con chocolate;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2402;Tortitas de arroz con chocolate blanco sabor yogur;Lácteos y Huevos;Yogures
ME-2403;Tortitas de arroz;Despensa;Arroz, pasta y quinoa
ME-2404;Tortitas de arroz con chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2405;Tortitas de legumbres y arroz;Despensa;Arroz, pasta y quinoa
ME-2406;Tortitas de maíz con sabor a jamón;Carnicería y Charcutería;Charcuteria
ME-2407;Tortitas de maíz campestre;Conservas y Enlatados;Verduras, legumbres y hortalizas en conserva
ME-2408;Galletas María dorada;Pescadería;Pescado
ME-2409;Galletas Divertidas con cereales;Desayuno y Snack;Galletas dulces
ME-2410;Galletas tostadas Tosta Rica;Desayuno y Snack;Galletas dulces
ME-2411;Galletas tostadas Animadas;Desayuno y Snack;Galletas dulces
ME-2412;Galletas tostadas;Desayuno y Snack;Galletas dulces
ME-2413;Galletas Relieve;Desayuno y Snack;Galletas dulces
ME-2414;Galletas María dorada 0% azúcares añadidos;Pescadería;Pescado
ME-2415;Galletas María sin gluten y sin lactosa;Desayuno y Snack;Galletas dulces
ME-2416;Galletas tradicionales;Desayuno y Snack;Galletas dulces
ME-2417;Galletas María;Desayuno y Snack;Galletas dulces
ME-2418;Galletas canela;Desayuno y Snack;Galletas dulces
ME-2419;Galletas caramelizadas Lotus Biscoff;Desayuno y Snack;Galletas dulces
ME-2420;Galletas de mantequilla Belgas;Lácteos y Huevos;Mantequillas y Natas
ME-2421;Pastas de aceite;Despensa;Aceites
ME-2422;Galletas Digestive;Desayuno y Snack;Galletas dulces
ME-2423;Galletas Digestive avena;Desayuno y Snack;Galletas dulces
ME-2424;Galletas Digestive 0% azúcares añadidos;Desayuno y Snack;Galletas dulces
ME-2425;Galletas de espelta 0% azúcares añadidos;Desayuno y Snack;Galletas dulces
ME-2426;Galletas María Integral;Desayuno y Snack;Galletas dulces
ME-2427;Galletas avena;Desayuno y Snack;Galletas dulces
ME-2428;Galletas Digestive choco y avena;Desayuno y Snack;Galletas dulces
ME-2429;Galletas con avena y semillas;Desayuno y Snack;Galletas dulces
ME-2430;Laca cabello Nelly;Cuidado personal e Higiene;Cuidado del cabello
ME-2431;Laca cabello Forte fijación 3;Cuidado personal e Higiene;Cremas y protectores
ME-2432;Espuma cabello Rizos Definidos fijación 5;Cuidado personal e Higiene;Cuidado del cabello
ME-2433;Laca cabello Ultra Fuerte fijación 5;Cuidado personal e Higiene;Cuidado del cabello
ME-2434;Laca cabello Xtra Forte fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2435;Espuma cabello Xtra Forte fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2436;Espuma cabello Rizos Descarados Giorgi fijación 4;Cuidado personal e Higiene;Cuidado del cabello
ME-2437;Espuma cabello Ondas Curly fijación 3;Cuidado personal e Higiene;Cremas y protectores
ME-2438;Protector térmico cabello Termo Protect;Cuidado personal e Higiene;Cremas y protectores
ME-2439;Agua de peinado cabello Aqua Styling;Bebidas;Agua
ME-2440;Spray cabello Ondas Surfing;Cuidado personal e Higiene;Cremas y protectores
ME-2441;Mousse fijador cabello fijación 2;Cuidado personal e Higiene;Cremas y protectores
ME-2442;Laca cabello Elnett fijación fuerte;Cuidado personal e Higiene;Cuidado del cabello
ME-2443;Polvos voluminizador para el cabello Volum Fix mate fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2444;Gel fijador cabello Xtra Forte fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2445;Gel fijador cabello Forte fijación 3;Cuidado personal e Higiene;Cremas y protectores
ME-2446;Cera cabello Mate fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2447;Gel fijador cabello X-trem fijación 6;Cuidado personal e Higiene;Cremas y protectores
ME-2448;Gel fijador cabello extra fuerte Giorgi fijación 3;Cuidado personal e Higiene;Cuidado del cabello
ME-2449;Gel fijador cabello control total Giorgi fijación 5;Cuidado personal e Higiene;Cuidado del cabello
ME-2450;Cera cabello Brillo fijación 4;Cuidado personal e Higiene;Cremas y protectores
ME-2451;Gel activador de rizos cabello Curl Perfect fix 3;Cuidado personal e Higiene;Cremas y protectores
ME-2452;Gel fijador cabello con aceite de oliva Eco style;Despensa;Aceites
ME-2453;Galletas Cookies;Desayuno y Snack;Galletas dulces
ME-2454;Galletas mini cookies;Desayuno y Snack;Galletas dulces
ME-2455;Galletas rebuenas rellenas de chocolate;Desayuno y Snack;Galletas dulces
ME-2456;Galletas mini Oreo;Desayuno y Snack;Galletas dulces
ME-2457;Galletas Chocominis sabor chocolate;Desayuno y Snack;Galletas dulces
ME-2458;Galletas Digestive chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2459;Galletas Roditas bañadas con chocolate blanco;Bebidas;Vino
ME-2460;Galletas mini caritas con crema de cacao;Desayuno y Snack;Café y cacaos
ME-2461;Galletas de cacao Caocream rellenas de crema;Desayuno y Snack;Café y cacaos
ME-2462;Galletas mini de cacao Caocream rellenas de crema;Desayuno y Snack;Café y cacaos
ME-2463;Galletas Choco negro con chocolatina;Desayuno y Snack;Galletas dulces
ME-2464;Barritas de galleta bañadas en chocolate con leche Chips Ahoy;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2465;Galletas con chocolate y crema de leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2466;Galletas de cacao Caocream bañadas de chocolate blanco rellenas de crema;Bebidas;Vino
ME-2467;Galletas rellenas de chocolate 0% azúcares añadidos;Desayuno y Snack;Galletas dulces
ME-2468;Barquillos rellenos sabor nata;Lácteos y Huevos;Mantequillas y Natas
ME-2469;Barquillos rellenos con crema de cacao;Desayuno y Snack;Café y cacaos
ME-2470;Galletas con chocolate blanco;Bebidas;Vino
ME-2471;Galletas Digestive avena chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2472;Barquillos rellenos de nata 0% azúcares añadidos;Lácteos y Huevos;Mantequillas y Natas
ME-2473;Galletas cookies sin gluten y sin lactosa;Desayuno y Snack;Galletas dulces
ME-2474;Galletas Choco leche con chocolatina;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2475;Galletas María choco;Desayuno y Snack;Galletas dulces
ME-2476;Tartaletas con relleno de fresa;Frutas y Verduras;Fruta
ME-2477;Barquillos con crema de avellanas;Desayuno y Snack;Frutos secos embasados
ME-2478;Galletas Diverkao;Desayuno y Snack;Galletas dulces
ME-2479;Tubitos bañados chocolate negro;Frutas y Verduras;Verduras
ME-2480;Rosquillas de chocolate con leche y coco;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2481;Galletas Crunchy Choc;Desayuno y Snack;Galletas dulces
ME-2482;Galletas Divertidas chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2483;Galletas Choco con relleno de crema de cacao recubiertas de chocolate con leche;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2484;Galletas Cream Cookies;Desayuno y Snack;Galletas dulces
ME-2485;Galletas Biscuit con relleno de crema de chocolate;Desayuno y Snack;Galletas dulces
ME-2486;Surtido de galletas y barquillos;Desayuno y Snack;Galletas dulces
ME-2487;Surtido de pastas artesanas;Despensa;Arroz, pasta y quinoa
ME-2488;Obleas redondas;Desayuno y Snack;Galletas dulces
ME-2489;Obleas para helado;Congelados;Helados y postres congelados
ME-2490;Tubitos;Desayuno y Snack;Galletas dulces
ME-2491;Fideo cabello de ángel;Despensa;Arroz, pasta y quinoa
ME-2492;Fideuá;Despensa;Arroz, pasta y quinoa
ME-2493;Fideo grueso;Despensa;Arroz, pasta y quinoa
ME-2494;Pasta estrellas;Despensa;Arroz, pasta y quinoa
ME-2495;Pasta maravilla;Despensa;Arroz, pasta y quinoa
ME-2496;Fideo mediano;Despensa;Arroz, pasta y quinoa
ME-2497;Pasta estrellas sin gluten;Despensa;Arroz, pasta y quinoa
ME-2498;Pajaritas vegetales;Frutas y Verduras;Verduras
ME-2499;Macarrón rayado integral;Despensa;Arroz, pasta y quinoa
ME-2500;Pasta tortiglioni;Despensa;Arroz, pasta y quinoa
ME-2501;Hélices con vegetales;Frutas y Verduras;Verduras
ME-2502;Macarrón fino;Despensa;Arroz, pasta y quinoa
ME-2503;Macarrón al huevo;Lácteos y Huevos;Huevos
ME-2504;Macarrón;Despensa;Arroz, pasta y quinoa
ME-2505;Pasta penne;Despensa;Arroz, pasta y quinoa
ME-2506;Pasta fusilli 100% lentejas rojas;Despensa;Arroz, pasta y quinoa
ME-2507;Pasta trottole vegetales;Despensa;Arroz, pasta y quinoa
ME-2508;Pasta fusilli;Despensa;Arroz, pasta y quinoa
ME-2509;Pasta tiburón;Despensa;Arroz, pasta y quinoa
ME-2510;Hélices;Despensa;Arroz, pasta y quinoa
ME-2511;Pasta fusilli sin gluten;Despensa;Arroz, pasta y quinoa
ME-2512;Pasta penne rigate;Despensa;Arroz, pasta y quinoa
ME-2513;Tallarines;Despensa;Arroz, pasta y quinoa
ME-2514;Spaghetti integral;Despensa;Arroz, pasta y quinoa
ME-2515;Spaghetti fino;Despensa;Arroz, pasta y quinoa
ME-2516;Nidos al huevo;Lácteos y Huevos;Huevos
ME-2517;Spaghetti al huevo;Lácteos y Huevos;Huevos
ME-2518;Spaghetti;Despensa;Arroz, pasta y quinoa
ME-2519;Spaghetti sin gluten;Despensa;Arroz, pasta y quinoa
ME-2520;Pasta fresca tagliatelle al huevo;Lácteos y Huevos;Huevos
ME-2521;Spaghetti;Despensa;Arroz, pasta y quinoa
ME-2522;Noodles de arroz;Despensa;Arroz, pasta y quinoa
ME-2523;Tortellini carne;Despensa;Arroz, pasta y quinoa
ME-2524;Pasta fresca tortellini rellena de carne;Despensa;Arroz, pasta y quinoa
ME-2525;Pasta fresca ravioli rellena de ricotta y espinacas;Frutas y Verduras;Verduras
ME-2526;Tortellini tres quesos;Lácteos y Huevos;Quesos
ME-2527;Pasta fresca gnocchi;Despensa;Arroz, pasta y quinoa
ME-2528;Pasta fresca girasoles rellena de quesos;Lácteos y Huevos;Quesos
ME-2529;Pasta fresca medialunas rellenas de parmigiano reggiano y trufa;Despensa;Arroz, pasta y quinoa
ME-2530;Pasta fresca ravioli rellena de calabaza con cebolla;Frutas y Verduras;Verduras
ME-2531;Pasta fresca gnocchi rellena de quesos;Lácteos y Huevos;Quesos
ME-2532;Pasta fresca girasoles rellena de queso de cabra y cebolla caramelizada;Frutas y Verduras;Verduras
ME-2533;Pasta fresca girasoles rellena de carrillera y puré de patata;Frutas y Verduras;Verduras
ME-2534;Paté de cerdo La Piara tapa negra;Carnicería y Charcutería;Cerdo
ME-2535;Paté de cerdo sabor suave;Carnicería y Charcutería;Cerdo
ME-2536;Paté de cerdo con finas hierbas;Carnicería y Charcutería;Cerdo
ME-2537;Paté de cerdo con pimienta;Carnicería y Charcutería;Cerdo
ME-2538;Paté de cerdo con pimienta verde;Carnicería y Charcutería;Cerdo
ME-2539;Paté de lomo de atún;Pescadería;Pescado
ME-2540;Paté de salmón;Pescadería;Pescado
ME-2541;Paté de jamón;Carnicería y Charcutería;Charcuteria
ME-2542;Paté de anchoa;Desayuno y Snack;Té e infusiones
ME-2543;Paté de hígado de cerdo ibérico;Carnicería y Charcutería;Cerdo
ME-2544;Paté de hígado de cerdo sabor intenso;Carnicería y Charcutería;Cerdo
ME-2545;Paté de cerdo y pollo con trufa y arándanos;Frutas y Verduras;Fruta
ME-2546;Mousse de pato;Carnicería y Charcutería;Charcuteria
ME-2547;Foie gras entero de pato;Carnicería y Charcutería;Charcuteria
ME-2548;Bloc foie gras de pato;Carnicería y Charcutería;Charcuteria
ME-2549;Paté de pollo asado;Carnicería y Charcutería;Pollo
ME-2550;Sobrasada selecta especialidades;Carnicería y Charcutería;Charcuteria
ME-2551;Sobrasada ibérica especialidades;Carnicería y Charcutería;Charcuteria
ME-2552;Placas para lasaña precocidas El Pavo;Carnicería y Charcutería;Pavo
ME-2553;Placas para canelones El Pavo;Carnicería y Charcutería;Pavo
ME-2554;Garbanzo cocido;Despensa;Legumbres secas
ME-2555;Garbanzo cocido Pedrosillano;Despensa;Legumbres secas
ME-2556;Garbanzo;Despensa;Legumbres secas
ME-2557;Garbanzo pedrosillano;Despensa;Legumbres secas
ME-2558;Garbanzo lechoso Andaluz;Despensa;Legumbres secas
ME-2559;Alubia cocida blanca;Despensa;Legumbres secas
ME-2560;Alubia cocida roja;Despensa;Legumbres secas
ME-2561;Alubia cocida pinta;Despensa;Legumbres secas
ME-2562;Alubia blanca;Despensa;Legumbres secas
ME-2563;Alubia negra;Despensa;Legumbres secas
ME-2564;Alubia roja;Despensa;Legumbres secas
ME-2565;Alubia cocida granja;Despensa;Legumbres secas
ME-2566;Alubia pinta;Despensa;Legumbres secas
ME-2567;Alubia granja;Despensa;Legumbres secas
ME-2568;Lenteja pardina;Despensa;Legumbres secas
ME-2569;Lenteja cocida;Despensa;Legumbres secas
ME-2570;Lenteja;Despensa;Legumbres secas
ME-2571;Soja texturizada;Despensa;Legumbres secas
ME-2572;Café en cápsula extra fuerte;Desayuno y Snack;Café y cacaos
ME-2573;Café en cápsula descafeinado;Desayuno y Snack;Café y cacaos
ME-2574;Café en cápsula Colombia;Desayuno y Snack;Café y cacaos
ME-2575;Café en cápsula espresso;Desayuno y Snack;Café y cacaos
ME-2576;Café en cápsula ristretto;Desayuno y Snack;Café y cacaos
ME-2577;Café en cápsulas doble espresso;Desayuno y Snack;Café y cacaos
ME-2578;Café en cápsula descafeinado espresso;Desayuno y Snack;Café y cacaos
ME-2579;Café en cápsula sabor Caramel;Desayuno y Snack;Café y cacaos
ME-2580;Café en cápsula espresso intenso Dolce Gusto;Desayuno y Snack;Café y cacaos
ME-2581;Café en cápsula extra forte;Desayuno y Snack;Café y cacaos
ME-2582;Café en cápsula forte;Desayuno y Snack;Café y cacaos
ME-2583;Café en cápsula classic;Desayuno y Snack;Café y cacaos
ME-2584;Café en cápsula descafeinado espresso intenso Dolce Gusto;Desayuno y Snack;Café y cacaos
ME-2585;Café con leche en cápsula Dolce Gusto;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2586;Café con leche en cápsula;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2587;Café en cápsula ristretto napoli Dolce Gusto;Desayuno y Snack;Café y cacaos
ME-2588;Café en cápsula cortado Dolce Gusto;Desayuno y Snack;Café y cacaos
ME-2589;Café cortado en cápsula;Desayuno y Snack;Café y cacaos
ME-2590;Café con leche en cápsula descafeinado;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2591;Cortado en cápsula descafeinado;Cuidado personal e Higiene;Cremas y protectores
ME-2592;Café en cápsula doble espresso;Desayuno y Snack;Café y cacaos
ME-2593;Café en cápsula cappuccino;Desayuno y Snack;Café y cacaos
ME-2594;Café en cápsula espresso Tassimo;Desayuno y Snack;Café y cacaos
ME-2595;Café en cápsula largo Tassimo;Desayuno y Snack;Café y cacaos
ME-2596;Café en cápsula cortado Tassimo;Desayuno y Snack;Café y cacaos
ME-2597;Café en cápsula descafeinado Tassimo;Desayuno y Snack;Café y cacaos
ME-2598;Café con leche en cápsula Tassimo;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
ME-2599;Café monodosis natural;Desayuno y Snack;Café y cacaos
ME-2600;Café monodosis mezcla;Desayuno y Snack;Café y cacaos
ME-2601;Café monodosis descafeinado natural;Desayuno y Snack;Café y cacaos
ME-2602;Coloración permanente 1 negro Colorcor;Frutas y Verduras;Verduras
ME-2603;Coloración permanente 0% amoníaco 1 negro Colorcor;Hogar;Limpiadores de superficie
ME-2604;Coloración permanente 1.0 ultra negro Color Sensation;Frutas y Verduras;Verduras
ME-2605;Coloración permanente 0% amoníaco 1.88 negro azulado intenso Colorcor;Hogar;Limpiadores de superficie
ME-2606;Coloración permanente 2.10 negro azulado Colorcor;Frutas y Verduras;Verduras
ME-2607;Coloración permanente 3 castaño oscuro Colorcor;Frutas y Verduras;Verduras
ME-2608;Coloración permanente 0% amoníaco 3 castaño oscuro Colorcor;Hogar;Limpiadores de superficie
ME-2609;Coloración permanente 3 castaño oscuro Excellence Creme;Frutas y Verduras;Verduras
ME-2610;Mascarilla cabello negro Color Mask;Frutas y Verduras;Verduras
ME-2611;Coloración permanente 4 castaño medio Colorcor;Frutas y Verduras;Verduras
ME-2612;Coloración permanente 4 castaño 0% amoníaco Colorcor;Hogar;Limpiadores de superficie
ME-2613;Coloración permanente 4 castaño Excellence Creme;Frutas y Verduras;Verduras
ME-2614;Coloración permanente 4.15 chocolate helado Colorcor;Congelados;Helados y postres congelados
ME-2615;Coloración permanente 0% amoníaco 4.15 chocolate helado Colorcor;Congelados;Helados y postres congelados
ME-2616;Coloración permanente 5 castaño claro Colorcor;Frutas y Verduras;Verduras
ME-2617;Coloración permanente 0% amoníaco 5 castaño claro Colorcor;Hogar;Limpiadores de superficie
ME-2618;Coloración permanente 5 castaño claro Excellence Creme;Frutas y Verduras;Verduras
ME-2619;Coloración permanente 5.0 castaño luminoso Color Sensation;Frutas y Verduras;Verduras
ME-2620;Coloración permanente 0% amoníaco 5.1 castaño claro ceniza Colorcor;Hogar;Limpiadores de superficie
ME-2621;Coloración permanente 0% amoníaco 5.35 chocolate Colorcor;Hogar;Limpiadores de superficie
ME-2622;Coloración permanente 5.35 castaño canela Color Sensatión;Despensa;Especias e hierbas secas
ME-2623;Coloración permanente 5.77 castaño claro marrón intenso Colorcor;Frutas y Verduras;Verduras
ME-2624;Coloración permanente 5.79 marrón chocolate Colorcor;Frutas y Verduras;Verduras
ME-2625;Coloración permanente 6 rubio oscuro Colorcor;Frutas y Verduras;Verduras
ME-2626;Coloración permanente 6 rubio oscuro Excellence Creme;Frutas y Verduras;Verduras
